[control]player_id,Time_Index,[output]arousal,playerScore,playerHasCollisions,playerIsCollidingAbove,playerIsCollidingBelow,playerIsCollidingLeft,playerIsCollidingRight,playerIsFalling,playerIsGrounded,playerIsJumping,playerSpeedX,playerSpeedY,playerDeltaDistance,playerHealth,playerDamaged,playerPointPickup,playerPowerPickup,playerHasPowerup,playerKillCount,visibleBotCount,botHasCollisions,botIsCollidingBelow,botIsCollidingLeft,botIsCollidingRight,botIsFalling,botIsGrounded,botSpeedX,botSpeedY,botDeltaDistance,botHealth,botPlayerDistance,pickUpsVisible,pickUpPlayerDisctance,playerDeath,Cluster
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,10,0.3125,0.2760166823570364,0.3738102385387186,0.6669373937736497,0.3204085516722277,1.0,0.0,0.8242726899431763,0.3204085516722277,0.6425621867646641,0.6756982899861834,0.6881413771505567,0.9482653580142504,1.0,0.0,0.0,0.0,1.0,0.0,0.6813411197792197,0.940474,0.940474,0.0,0.0,0.0878588683430589,0.940474,0.939079861111111,0.026225190397978,0.2750587668893103,1.0,0.8998729682259836,0.5279627353307463,0.55716990377576,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,11,0.3485576923076923,0.2937904002310328,0.3829349597194847,0.5371643597042799,0.3729834117208024,0.1145454545454545,0.0,0.581148566287275,0.3729834117208024,0.6569433986279435,0.4096772708692963,0.6617363848956679,0.8753721112137517,1.0,1.0,0.3,0.0,0.8523809999999999,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0190183545633124,1.0,0.5896738464744528,0.643804425500873,0.5683014464105195,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,12,0.125,0.3191852732705825,0.1204553960481038,0.0,0.0984971388682551,0.9130452130452128,0.0,0.7968891098502924,0.0984971388682551,0.8619476205203356,0.709465434884687,0.7361174020472149,0.9134012267634004,1.0,0.0,0.75,0.0,0.0,0.5,0.4949780326903811,0.75,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.0139794365297308,0.7481884166666667,0.6796250484267071,0.5086740118307942,0.8358334495058565,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,13,0.25,0.3810230470888262,0.2887158353320982,0.2331441600861701,0.2959742832903677,0.0,0.0,0.7188610121513671,0.2959742832903677,0.5554083207870878,0.8544561027764921,0.6615912103514953,0.980322165076985,1.0,0.0,0.25,0.0,0.0,0.0,0.7067860354339319,0.9019324166666666,0.9019324166666666,0.0,0.0,0.1115298552700124,0.9019324166666666,0.97007,0.0618820071348876,0.1019026900948459,1.0,0.7378924225990192,0.1796641213691309,0.5899169484719905,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,14,0.25,0.401478810701144,0.1998712169137032,0.4452622523133738,0.1823745169938661,0.0,0.1971759382281345,0.7896961325091697,0.1823745169938661,0.7300924341099158,0.4706925792426888,0.8454264397705298,0.8804866862719112,1.0,0.0,0.0,0.0,0.0,0.0,0.0633353733215205,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.0031435771441079,0.1818181818181818,0.1772784031926634,0.2570041629787159,0.2876812832064011,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,15,0.0,0.4386348382173459,0.355510288828872,0.4081570646205926,0.3555242791035276,0.0,0.0,0.8160148370104334,0.3555242791035276,0.5529139279006948,0.7907627330493445,0.6206054455691044,0.8936885338627497,1.0,0.0,0.25,0.9166666666666666,0.7403845833333333,0.0,0.1239985431636706,0.4166666666666667,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,0.4166666666666666,0.0,0.0071612389101133,0.4166666666666667,0.5342615834743413,0.277604007975841,0.5706588275952454,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,16,0.0,0.4516636620387869,0.0747254789395979,0.0,0.0942761699420687,0.0,0.0,0.602799151919477,0.0942761699420687,1.0,1.0,0.8842696468315303,0.9683528585990828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1016233411442507,0.4925197695025841,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,17,0.15625,0.4516636620387869,0.1297859189551963,0.0,0.1481732042605434,0.0,0.0,0.7859371931275178,0.1481732042605434,0.9349374562090949,0.4981605727448728,0.8827336042176519,0.9143185431492508,1.0,0.0,0.0,0.0,1.0,1.0,0.5217418307801568,0.5528273499999999,0.5528273499999999,0.0,0.0,0.2754325758125456,0.5528273499999999,0.7334841666666666,0.2138278791519214,0.1360769541698057,0.8333333333333334,0.5421197346521287,0.2044710660882951,0.8283325166474531,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,18,0.15625,0.455281989820231,0.3288134790386416,0.6244465483947064,0.3117762579767612,0.0,0.0874071555088087,0.7423116381679051,0.3117762579767612,0.7642727021837733,0.8303592711942118,0.6126592779676903,0.8439667141004411,1.0,0.0,0.5454545454545454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2834414044204119,0.3967678211243157,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,19,0.3125,0.50184851337643,0.3300079784324806,0.0,0.320428770405505,0.0,0.2563289760255509,0.690692894523577,0.320428770405505,0.478545433433455,0.959677645719852,0.7113815848636627,0.9166386695376804,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,20,0.3125,0.50184851337643,0.4176082638633431,0.2152101445727514,0.4227410505593115,0.0,0.0,0.4773096663250805,0.4227410505593115,0.639859333183587,0.6563507435958934,0.5452868040219133,0.8072668271454868,1.0,0.0,0.0,0.0,1.0,0.0,0.6069008001123343,0.65524675,0.65524675,0.0,0.0,0.4044439304296494,0.65524675,0.7238499999999999,0.1948585695597003,0.0372066676977811,0.8333333333333334,0.8502590794186912,0.2881996744502192,0.6727652928257137,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,21,0.3125,0.50184851337643,0.6554531303619999,0.1036195645331636,0.6592796415691866,0.0,0.0,0.2877876630895253,0.6592796415691866,0.3363025804242842,0.225978570778889,0.2758250030209426,0.5806780341241283,1.0,0.673076923076923,0.0,0.0,0.8012820833333333,0.0,0.7493694693551305,0.7315424166666666,0.7256624166666666,0.3809385148462871,0.18939375,0.6230349485018115,0.7256624166666666,0.8889554166666667,0.432868227959219,0.0185872371745205,1.0,0.4198902341829646,0.5040353957791661,0.8228989816608803,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,22,0.5,0.5434479912714857,0.2732345043036223,0.4224495534121827,0.253317721113181,0.4772737772737772,0.0,0.7419435231917519,0.253317721113181,0.8285552378718414,0.6653971339871156,0.8697044357736319,0.9773219775895712,1.0,0.0,0.5,0.9166666666666666,0.65705125,0.0,0.4920339811461886,0.8917943333333334,0.8892690833333333,0.0,0.3787875,0.251475606648172,0.8892690833333333,0.91753875,0.2822942152413803,0.0178468585245807,1.0,0.4337880132330307,0.5152981399437975,0.7828891647348637,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,23,0.5,0.5804596613024383,0.5625545416489577,0.0,0.5717975941614748,0.0,0.0,0.2070217804391301,0.5717975941614748,0.4746130651700941,0.2051469742963599,0.357920547225049,0.5977549197435572,1.0,0.0,0.2727272727272727,0.0,1.0,0.0,0.4050518061260035,1.0,1.0,0.0,0.0,0.0,1.0,0.9562039393939394,0.0,0.015865881034134,1.0,0.4426551706572524,0.4114936139326478,0.7955806226811819,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,24,0.7366071428571429,0.602218216051716,0.2052745904103635,0.0,0.2220668294281336,0.0,0.0,0.7517099398141904,0.2220668294281336,0.736346042723176,0.5858743583228216,0.7339304723978256,0.8542402596154226,1.0,0.0,0.0,0.0,1.0,0.5,0.1760046634964612,0.5,0.5,0.0,0.0,0.0,0.5,0.4801893055555555,0.0,0.0079020230712932,0.5,0.1652080921235312,0.0952762774559807,0.6937578207759879,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,25,0.75,0.6307301120285561,0.3733295518552144,0.0,0.3865708548557741,0.0,0.0,0.6123057747140818,0.3865708548557741,0.6751571245334933,0.8494913823681427,0.7255489350727661,0.9050644840180864,1.0,0.0,0.5,0.0,1.0,0.0,0.1518944272972513,0.3269230833333333,0.3269230833333333,0.0,0.0,0.2038123735473452,0.3269230833333333,0.3435272222222222,0.0220295375405689,0.0766234565284418,0.4166666666666667,0.4323953470455968,0.1744379693230948,0.5950606504047395,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,26,0.875,0.6551214135034812,0.2049966189988563,0.2072394088394312,0.214887470978857,0.0,0.0,0.4499744003435095,0.214887470978857,0.872901804741004,0.7983360977768469,0.7356528858308022,0.9068059773241608,1.0,0.0,0.25,0.0,1.0,0.0,0.304349243768278,0.3930087499999999,0.3930087499999999,0.0,0.0,1.0,0.3930087499999999,0.7921075,1.0,0.0709136107176545,0.8333333333333334,0.9723221624443752,0.0659123337011976,0.0948173976631375,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,27,0.875,0.704108747835493,0.223748110741815,0.2034714501085074,0.2333682968532883,0.0,0.0,0.7489658921943949,0.2333682968532883,0.8456821259805604,0.5335210247675917,0.8520402118481243,0.8326201711979353,1.0,0.0,0.2727272727272727,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0420740692952909,0.067384545824122,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,28,0.96875,0.7276803443958234,0.2530441394214674,0.0,0.2688270264352796,0.0,0.0,0.7656495753268614,0.2688270264352796,0.8038657695014229,0.7113163001949185,0.8757978938968776,0.9807139327244512,1.0,0.0,0.0,0.0,1.0,0.0,0.3524807229094601,0.5639262500000001,0.5639262500000001,0.0,0.0,0.422583202170611,0.5639262500000001,0.7253824999999999,0.2931847960396558,0.0496229833510499,0.75,0.6306090458594681,0.1421638573626941,0.6254634866281947,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,29,0.8125,0.7758923037652553,0.4681386653241734,0.6319755478307092,0.4583130223409415,0.0,0.0,0.5004250331156338,0.4583130223409415,0.6075515795074348,0.5067567503656835,0.5326349976887056,0.7421359153992824,1.0,0.0,1.0,0.9166666666666666,1.0,0.0,0.1986311611755143,0.28205125,0.28205125,0.0,0.0,0.4949729693699795,0.28205125,0.5,0.3015822679894297,0.0096796334598989,0.5,0.4396617086216997,0.2435767096184478,0.3518695150221507,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,30,0.84375,0.8629285187507714,0.0312357180041568,0.0,0.0,0.0,0.7033155156213998,1.0,0.0,0.9575253569831034,0.8099757280733462,1.0,0.9766355118190136,1.0,0.0,0.25,0.0,1.0,0.5,0.3315156295990257,0.4710144166666666,0.4710144166666666,0.0,0.0,0.0658276756693822,0.4710144166666666,0.4513794444444444,0.0017608091120366,0.1708269522583625,0.5,0.4463966927399568,0.6325650424623361,0.9614343397073788,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,31,0.84375,0.8898411907983187,0.2344085949598734,0.1929469200478412,0.2185379293212899,0.0,0.6472879682311563,0.699744172202337,0.2185379293212899,0.8611168430415206,0.3474293293381212,0.6477554132011064,0.724263828779524,1.0,0.0,0.75,0.0,1.0,0.5,0.0298595752896795,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0014210693460127,0.0833333333333333,0.0248834987831664,1.0,0.5026059931665513,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,32,1.0,1.0,0.3379182387232546,0.0,0.2972774654634857,0.631974937429483,1.0,0.6637740951695743,0.2972774654634857,0.5872646642974784,0.7813371655757837,0.6716229983694189,0.8316592657962307,1.0,0.0,0.5454545454545454,0.0,1.0,0.0,0.0644400600655005,0.1601731818181818,0.1601731818181818,0.0,0.0,0.0491569230014542,0.1601731818181818,0.1472298484848484,0.0014394035811431,0.1729942739517432,0.1818181818181818,0.2470226864983091,0.1386579003005841,0.7017741574279471,0.0,2.0
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,33,0.875,0.8353008456375564,0.0736733322925989,0.0,0.0932462547447817,0.0,0.0,0.6137148587655755,0.0932462547447817,0.4977454313074915,0.6622365673688383,0.6654742619506825,0.0,0.0,0.0,0.2727272727272727,0.0,0.8181818181818182,0.5454545454545454,0.1027017323697519,0.3636363636363636,0.3636363636363636,1.0,0.0,0.0,0.3636363636363636,0.3487293939393939,0.0,0.005771012208911,0.3575757272727273,0.2654334510857887,0.0565280948846396,0.2036107862032727,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,0,1.0,0.0,1.0000000000000002,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,1,0.8333333333333333,0.0,0.4228312724014338,0.5633361073957467,0.3830735815602836,0.0,0.2845652998393087,0.7449099585292615,0.3830735815602836,0.5213987807017543,0.7762866002154273,0.5965295929561729,0.7470068875363663,0.0,0.0,0.0,0.0,0.0,0.0,0.0995811102545062,0.038992875,0.038992875,0.0,0.0,0.2151584186314804,0.038992875,0.1883183333333333,0.1414836795707638,0.7048193021235913,0.25,0.2666353916228389,0.0344827577660523,0.0624550191794509,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,2,0.9166666666666666,0.010206229040404,0.3545175627240143,0.3125000214843743,0.3533250886524822,0.0,0.0,0.5895320026687317,0.3533250886524822,0.6555282017543859,0.4574051631630627,0.7368601813004124,0.7468570380731534,0.0,0.0,0.2291666666666666,0.0,0.0,0.0,0.4362601713150067,1.0,1.0,0.0,0.0,0.0,1.0,0.9999584722222222,0.0,0.0375002455069249,1.0,0.5427143970436278,0.2681856139628503,0.4652622588238785,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,3,0.8333333333333333,0.0578512396694214,0.425516715542522,0.6669956041563875,0.414426499032882,0.0,0.0,0.6592523666859518,0.414426499032882,0.4818730430622009,0.5337711833256136,0.5648119448042797,0.6690155722483728,0.0,0.0,0.25,0.0,0.0,0.0,0.4362601713150067,1.0,1.0,1.0,0.0,0.0,1.0,0.9832431818181816,0.0,0.0371856500349818,1.0,0.3943488325843293,0.0180250781109249,0.0161007482033825,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,4,0.75,0.0606060606060606,0.6290038978494624,0.6114129808933444,0.6171824468085106,0.0,0.0,0.5422950717856884,0.6171824468085106,0.3867623771929824,0.3557218217355951,0.3708637083511613,0.5150920505614035,0.0,0.0,0.0,0.0,0.0,0.0,0.4527853430542764,0.9947916666666666,0.9947916666666666,0.0,0.9166666666666669,0.0113306442058611,0.9947916666666666,0.9708579166666668,0.002152552974853,0.3856433544307595,1.0,0.3624840917340026,0.1171630078712211,0.2305318789722601,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,5,0.8333333333333333,0.0606060606060606,0.5431001433691758,0.4761903288690522,0.535679920212766,0.0,0.0,0.5458729416370166,0.535679920212766,0.4712207543859649,0.2801765737362979,0.4867400331075021,0.5909770191420781,0.0,0.0,0.0,0.0,0.0,0.0,0.4362601713150067,1.0,1.0,0.9166666666666669,0.0,0.0,1.0,0.9859595833333334,0.0,0.0388879240362218,1.0,0.497577447575741,0.2748823811080118,0.429004607810889,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,6,0.75,0.1157024793388429,0.2204195601173021,0.0,0.2287129690522244,0.0,0.0,0.6782895375632396,0.2287129690522244,0.6998693779904306,0.8586536792831885,0.722870445867317,1.0000000000000002,0.0,0.0,0.25,1.0,0.9090909090909092,0.0,0.6427068129845385,0.921717181818182,0.921717181818182,0.6470584352941565,1.0,0.0392403067908628,0.921717181818182,0.9424598484848484,0.051082491857106,0.3494224385607437,1.0,0.8475870959103532,0.1018416913267259,0.3543039869666203,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,7,0.6666666666666666,0.1212121212121212,0.3257187275985663,0.0,0.3257997340425532,0.0,0.911883939029631,0.7660807564292819,0.3257997340425532,0.2729514035087719,0.7476603393999672,0.5822564607958645,0.8509052221701129,0.0,0.0,0.0,0.0,1.0,1.0,0.8156396871985488,0.6716560833333333,0.6716560833333333,0.7076018792398121,0.4201391829860817,0.1322695894918481,0.6716560833333333,0.7134648611111111,0.0496048525859936,0.2105010103292161,0.7458333333333332,0.4514479502977309,0.0,0.0,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,8,0.6666666666666666,0.1212121212121212,0.36811541218638,0.0,0.3003695035460993,0.0,0.4352173345368693,0.6090174154517317,0.3003695035460993,0.5987372368421052,0.8543068475363869,0.6542441478873859,0.8791249880795832,0.0,0.0,0.0,0.0,1.0,0.0,0.2893859136389544,0.27847225,0.27847225,0.0,0.0,0.3006397535525059,0.27847225,0.3834548611111111,0.1943874237234029,0.5890300571221478,0.4166666666666667,0.3295506009205955,0.0820642301427553,0.3505001554461509,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,9,0.6666666666666666,0.1244444444444444,0.5415812724014337,0.6262939179283151,0.5267599290780142,0.0501754201108101,0.0,0.565702842914639,0.5267599290780142,0.4801133333333333,0.3779406479662622,0.4776637918972465,0.5827548280198515,0.0,0.0,0.2291666666666666,0.0,1.0,0.0,0.5115150508668455,0.7443694166666667,0.7443694166666667,0.0,0.0,0.3748298567804759,0.7443694166666667,0.9166666666666666,0.3845299528703153,0.0428266169723362,0.9166666666666666,0.6267711093418852,0.9356102451780136,0.8927174969518153,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,10,0.75,0.2274047107438016,0.4263241544477029,0.3947362376644925,0.3626827852998066,0.0,0.3481128806809286,0.7027748019217676,0.3626827852998066,0.640201913875598,0.8865264436344019,0.689573164672984,0.960965867803639,0.0,0.0,1.0,0.0,1.0,0.5454545454545454,0.4460858608534567,0.6172145,0.61505,0.2619044738095526,0.0,0.4419098777634116,0.61505,0.7216146969696969,0.2128800981883047,1.0,0.8181818181818182,0.7000926108852905,0.3178526051510205,0.3723052424123438,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,11,0.75,0.3037188888888888,0.3361596774193549,0.29891295940897,0.3355129432624113,0.0,0.0,0.701456227997783,0.3355129432624113,0.5727619298245614,1.0,0.6765729612152848,0.9697129479262546,0.0,0.0,0.4583333333333333,0.0,1.0,0.0,0.3678310911135912,0.8958333333333334,0.8958333333333334,0.0,0.0,0.0453225768234446,0.8958333333333334,0.8884390277777778,0.0011531228020325,0.3574190660532169,0.9166666666666666,0.6593698401373782,0.2321604236758559,0.4760473557205856,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,12,0.5,0.3433015151515151,0.4451556451612903,0.3437499892578128,0.4253067375886524,0.2389303330256667,0.0,0.5986364624434329,0.4253067375886524,0.5818017543859648,0.3666547212773439,0.5892756838307909,0.7220770310333787,0.0,0.0,0.2291666666666666,0.0,1.0,0.0,1.0,0.8726550916666667,0.8726550916666667,0.0,0.0,0.1149741315954071,0.8726550916666667,0.93947875,0.0773919455070694,0.5269811593595976,1.0,0.9849823781153892,0.2900218995686509,0.5722874792162604,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,13,0.5,0.3911845730027548,0.2504646138807429,0.6260868554347858,0.2422917117988394,0.0,0.0,0.8321490315153487,0.2422917117988394,0.6537625358851674,0.39359461447958,0.7316699059516633,0.7814328550558107,0.0,0.0,0.25,0.0,1.0,0.0,0.7957242748729656,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0408965198328137,1.0,0.6479550453242003,0.2028569147969879,0.997831847906836,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,14,0.3333333333333332,0.4024772727272727,0.3918402329749104,0.0,0.3983100177304964,0.0,0.0,0.3877827411339475,0.3983100177304964,0.6079067631578947,0.5064152446226335,0.5899408350417698,0.7330561950480707,0.0,0.0,0.2291666666666666,0.0,1.0,0.0,0.8035988701152404,0.7598958333333333,0.7598958333333333,0.0,0.0,0.1484314390967812,0.7598958333333333,0.8149376388888889,0.0866365835626673,0.8213400751348476,0.9166666666666666,0.9555575501281302,0.5389641804746526,0.7587021112016809,0.0,2.0
06F9F8CE-9696-23CA-25B5-000AA4A793BA,15,0.4166666666666666,0.454264898989899,0.4674406899641576,0.0,0.4681810904255319,0.0,0.0287842382745196,0.8340854276511112,0.4681810904255319,0.2302474561403508,0.5234928460174917,0.4954088857615436,0.7428962913053391,0.0,0.0,0.2291666666666666,0.0,1.0,0.0,0.8594169048344243,0.9166666666666666,0.9166666666666666,0.0,0.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.0390214846338834,0.9166666666666666,0.6394194907735886,0.1530343493098513,1.0,0.0,2.0
