[control]player_id,playerStanding_L,playerScore_L,playerSpeed_L,playerIsGrounded_L,playerIsMidAir_L,playerIsLooping_L,playerIsCrashing_L,playerIsOffRoad_L,playerGasPedal_L,playerSteering_L,playerLap_L,playerDistanceToWayPoint_L,playerRespawn_L,visibleBotCount_L,botStanding_L,botScore_L,botSpeed_L,botIsGrounded_L,botIsLooping_L,botIsOffRoad_L,botIsCrashing_L,botGasPedal_L,botSteering_L,botLap_L,botDistanceToWayPoint_L,botPlayerDistance_L,visibleLoopCount_L,playerStanding_R,playerScore_R,playerSpeed_R,playerIsGrounded_R,playerIsMidAir_R,playerIsLooping_R,playerIsCrashing_R,playerIsOffRoad_R,playerGasPedal_R,playerSteering_R,playerLap_R,playerDistanceToWayPoint_R,playerRespawn_R,visibleBotCount_R,botStanding_R,botScore_R,botSpeed_R,botIsGrounded_R,botIsLooping_R,botIsOffRoad_R,botIsCrashing_R,botGasPedal_R,botSteering_R,botLap_R,botDistanceToWayPoint_R,botPlayerDistance_R,visibleLoopCount_R,[output]ranking,[output]delta
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,4.0,2.75,46.58685833333333,1.0,0.0,0.0,0.0,0.0,0.7704843666666666,0.0989121166666666,0.0,52.984123333333336,0.0,1.4411058333333333,2.719056666666667,3.2611108333333334,40.807875,1.0,0.0,0.0,0.0128205166666666,0.6754966666666666,0.182518725,0.0,135.77536666666666,42.810566666666666,0.0,4.0,3.852564166666667,46.529725000000006,1.0,0.0,0.0,0.0,0.0,0.99878725,0.0533992541666666,0.0,267.36485,0.0,1.551281666666667,2.6208341666666666,4.0,38.46468333333333,1.0,0.0,0.0,0.0,0.8000000000000002,0.0,0.0,292.9748333333333,29.686633333333333,0.1501068333333333,0.0,-8.958333333333332
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,4.0,3.852564166666667,46.529725000000006,1.0,0.0,0.0,0.0,0.0,0.99878725,0.0533992541666666,0.0,267.36485,0.0,1.551281666666667,2.6208341666666666,4.0,38.46468333333333,1.0,0.0,0.0,0.0,0.8000000000000002,0.0,0.0,292.9748333333333,29.686633333333333,0.1501068333333333,3.6,4.0,54.067125,1.0,0.0,0.0,0.0049019583333333,0.0,1.0,0.0527804999999999,0.0,165.69139166666668,0.0,1.36966025,2.174825,4.030303333333333,48.43324166666667,1.0,0.0,0.0,0.0,0.7770923333333334,-0.0017136083333333,0.0,152.45035833333336,20.8881475,0.6703869166666667,0.0,-12.416666666666666
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,3.6,4.0,54.067125,1.0,0.0,0.0,0.0049019583333333,0.0,1.0,0.0527804999999999,0.0,165.69139166666668,0.0,1.36966025,2.174825,4.030303333333333,48.43324166666667,1.0,0.0,0.0,0.0,0.7770923333333334,-0.0017136083333333,0.0,152.45035833333336,20.8881475,0.6703869166666667,2.511905,4.3777775,52.809783333333336,1.0,0.0,0.0,0.0059523833333333,0.0,1.0,0.033824675,0.0,81.00370833333334,0.0,1.5444441666666666,2.995965833333333,4.345644166666667,46.02103333333333,1.0,0.0,0.0,0.0059523833333333,0.7814136666666668,0.0464659916666666,0.0,80.19704166666666,8.395226666666666,0.5361111666666666,0.0,-4.583333333333334
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.511905,4.3777775,52.809783333333336,1.0,0.0,0.0,0.0059523833333333,0.0,1.0,0.033824675,0.0,81.00370833333334,0.0,1.5444441666666666,2.995965833333333,4.345644166666667,46.02103333333333,1.0,0.0,0.0,0.0059523833333333,0.7814136666666668,0.0464659916666666,0.0,80.19704166666666,8.395226666666666,0.5361111666666666,2.0,5.25,48.433600000000006,1.0,0.0,0.0,0.0,0.0,0.8034025583333334,-0.652992225,0.0,79.3314,0.0,0.6267701666666666,1.8273808333333337,2.9166666666666665,27.292216666666665,0.5833333333333334,0.0,0.0,0.0098039166666666,0.3330189166666666,-0.3341193583333333,0.0,42.03745,12.72305,0.53182875,1.0,5.083333333333334
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,5.25,48.433600000000006,1.0,0.0,0.0,0.0,0.0,0.8034025583333334,-0.652992225,0.0,79.3314,0.0,0.6267701666666666,1.8273808333333337,2.9166666666666665,27.292216666666665,0.5833333333333334,0.0,0.0,0.0098039166666666,0.3330189166666666,-0.3341193583333333,0.0,42.03745,12.72305,0.53182875,2.0,6.0,69.5638,1.0,0.0,0.4236111083333333,0.0793714166666666,0.0,1.0,-0.0212655666666666,0.0,94.74506666666667,0.0,1.13519525,2.2826083333333336,4.0,24.066216666666666,0.6666666666666666,0.0,0.0,0.0059523833333333,0.4454279166666666,-0.2197637166666667,0.0,102.22925,37.35625833333334,0.5897435916666667,1.0,1.5833333333333321
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,6.0,69.5638,1.0,0.0,0.4236111083333333,0.0793714166666666,0.0,1.0,-0.0212655666666666,0.0,94.74506666666667,0.0,1.13519525,2.2826083333333336,4.0,24.066216666666666,0.6666666666666666,0.0,0.0,0.0059523833333333,0.4454279166666666,-0.2197637166666667,0.0,102.22925,37.35625833333334,0.5897435916666667,2.0,6.608974166666666,55.259575000000005,1.0,0.0,0.1578946666666666,0.0315241666666666,0.5833333333333334,1.0,0.1114366666666666,0.0,170.54644166666665,0.0,1.1753475,1.2055558333333334,5.775,47.0711,0.7547718333333333,0.0,0.0225694166666666,0.0,0.6168178333333333,0.0476992166666666,0.0,91.71425,135.09340833333331,0.8859648333333333,1.0,14.76388888888889
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,6.608974166666666,55.259575000000005,1.0,0.0,0.1578946666666666,0.0315241666666666,0.5833333333333334,1.0,0.1114366666666666,0.0,170.54644166666665,0.0,1.1753475,1.2055558333333334,5.775,47.0711,0.7547718333333333,0.0,0.0225694166666666,0.0,0.6168178333333333,0.0476992166666666,0.0,91.71425,135.09340833333331,0.8859648333333333,2.0,7.0,50.18975,1.0,0.0,0.0,0.0,0.0833333333333333,1.0,-0.1372121333333333,0.0,155.84589166666666,0.0,2.081746666666666,2.5353566666666665,7.325368333333333,35.99755,1.0,0.0,0.1859495833333333,0.0117063583333333,0.6393077500000001,0.077784,0.3253684083333333,187.68516666666667,126.82788333333332,1.0,1.0,36.6111111111111
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,7.0,50.18975,1.0,0.0,0.0,0.0,0.0833333333333333,1.0,-0.1372121333333333,0.0,155.84589166666666,0.0,2.081746666666666,2.5353566666666665,7.325368333333333,35.99755,1.0,0.0,0.1859495833333333,0.0117063583333333,0.6393077500000001,0.077784,0.3253684083333333,187.68516666666667,126.82788333333332,1.0,2.0,7.688889166666667,65.24360833333334,1.0,0.0,0.0,0.0,0.0,1.0,0.2575013333333333,0.6888889166666666,106.973275,0.0,1.5583333333333331,2.519255833333333,5.2922975,33.89410833333333,0.75,0.0,0.0,0.0050505083333333,0.5357996666666667,-0.1605008083333333,0.04229795,98.80721666666666,103.87666666666668,0.7598039166666667,1.0,0.8333333333333428
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,7.688889166666667,65.24360833333334,1.0,0.0,0.0,0.0,0.0,1.0,0.2575013333333333,0.6888889166666666,106.973275,0.0,1.5583333333333331,2.519255833333333,5.2922975,33.89410833333333,0.75,0.0,0.0,0.0050505083333333,0.5357996666666667,-0.1605008083333333,0.04229795,98.80721666666666,103.87666666666668,0.7598039166666667,2.0,8.0,21.2712325,0.8874268333333334,0.1125731666666666,0.0,0.0046296333333333,0.7809453333333334,1.0,-0.0926318749999999,1.0,48.801408333333335,0.0,1.013889,1.981666666666667,4.666666666666667,23.6368,0.5833333333333334,0.0,0.07425925,0.0,0.33241675,0.2182967666666666,0.5833333333333334,75.50858333333333,54.54673333333333,0.09722225,1.0,1.5
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,8.0,21.2712325,0.8874268333333334,0.1125731666666666,0.0,0.0046296333333333,0.7809453333333334,1.0,-0.0926318749999999,1.0,48.801408333333335,0.0,1.013889,1.981666666666667,4.666666666666667,23.6368,0.5833333333333334,0.0,0.07425925,0.0,0.33241675,0.2182967666666666,0.5833333333333334,75.50858333333333,54.54673333333333,0.09722225,2.0,8.852940833333333,38.08831666666666,1.0,0.0,0.0,0.0,0.1979166666666666,0.911856,-0.2129029583333333,1.0,127.636425,0.0,1.088317083333333,1.944655,6.2916300000000005,23.34390833333333,0.75,0.0,0.0,0.0,0.3744749999999999,-0.4804789333333333,0.75,38.911390833333336,79.9363,0.359375,1.0,0.875
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,8.852940833333333,38.08831666666666,1.0,0.0,0.0,0.0,0.1979166666666666,0.911856,-0.2129029583333333,1.0,127.636425,0.0,1.088317083333333,1.944655,6.2916300000000005,23.34390833333333,0.75,0.0,0.0,0.0,0.3744749999999999,-0.4804789333333333,0.75,38.911390833333336,79.9363,0.359375,2.0,9.245098333333331,37.39658333333333,1.0,0.0,0.0,0.0,0.2042824166666666,0.9307383333333332,-0.3798234791666666,1.0,73.74395833333334,0.0,1.3474941666666669,2.262963333333333,9.4359375,36.741958333333336,1.0,0.0,0.0,0.0,0.64177025,-0.2720179166666667,1.0,112.44234166666666,112.37515833333332,0.0,0.0,-0.1666666666666643
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,9.245098333333331,37.39658333333333,1.0,0.0,0.0,0.0,0.2042824166666666,0.9307383333333332,-0.3798234791666666,1.0,73.74395833333334,0.0,1.3474941666666669,2.262963333333333,9.4359375,36.741958333333336,1.0,0.0,0.0,0.0,0.64177025,-0.2720179166666667,1.0,112.44234166666666,112.37515833333332,0.0,2.0,10.0,50.26769166666667,1.0,0.0,0.0,0.0,0.1633598,0.960809,-0.2122900983333333,1.0,83.67718333333333,0.0,0.9526799166666668,1.4173616666666666,7.381597500000001,25.124966666666666,0.75,0.0,0.0,0.0,0.39984125,-0.4694444166666667,0.75,34.75473916666667,93.241825,0.0,0.0,-6.833333333333336
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,10.0,50.26769166666667,1.0,0.0,0.0,0.0,0.1633598,0.960809,-0.2122900983333333,1.0,83.67718333333333,0.0,0.9526799166666668,1.4173616666666666,7.381597500000001,25.124966666666666,0.75,0.0,0.0,0.0,0.39984125,-0.4694444166666667,0.75,34.75473916666667,93.241825,0.0,2.0,11.1044,47.27300833333334,1.0,0.0,0.0,0.0,0.0,1.0,0.1727812774166666,1.0,105.90696666666668,0.0,1.0,1.0,11.578125,40.42765833333333,1.0,0.0,0.0,0.0,0.7024313333333333,0.2439216666666666,1.0,210.271025,60.35874166666667,0.0,0.0,-8.916666666666671
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,11.1044,47.27300833333334,1.0,0.0,0.0,0.0,0.0,1.0,0.1727812774166666,1.0,105.90696666666668,0.0,1.0,1.0,11.578125,40.42765833333333,1.0,0.0,0.0,0.0,0.7024313333333333,0.2439216666666666,1.0,210.271025,60.35874166666667,0.0,2.0,12.0,43.5974,1.0,0.0,0.0,0.0119047666666666,0.0,1.0,0.0252421416666666,1.0,294.30016666666666,0.0,0.587912,0.75,9.0,31.21399166666667,0.75,0.0,0.0,0.0,0.6,0.0,0.75,187.37408333333337,32.1381,0.0,0.0,-1.0833333333333286
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,12.0,43.5974,1.0,0.0,0.0,0.0119047666666666,0.0,1.0,0.0252421416666666,1.0,294.30016666666666,0.0,0.587912,0.75,9.0,31.21399166666667,0.75,0.0,0.0,0.0,0.6,0.0,0.75,187.37408333333337,32.1381,0.0,2.0,12.0,60.555525,1.0,0.0,0.0,0.0,0.0,1.0,0.043349055,1.0,141.15804166666666,0.0,0.7757936666666666,0.8333333333333334,10.0,41.26665833333333,0.8333333333333334,0.0,0.0,0.0,0.64873025,0.0115079083333333,0.8333333333333334,95.37206666666668,25.583175,0.8900793333333333,0.0,-3.583333333333332
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,2.0,12.0,60.555525,1.0,0.0,0.0,0.0,0.0,1.0,0.043349055,1.0,141.15804166666666,0.0,0.7757936666666666,0.8333333333333334,10.0,41.26665833333333,0.8333333333333334,0.0,0.0,0.0,0.64873025,0.0115079083333333,0.8333333333333334,95.37206666666668,25.583175,0.8900793333333333,1.1111108333333333,12.777775,60.165425,1.0,0.0,0.0,0.0333333083333333,0.0,0.8535665833333334,-0.3975804083333333,1.0,80.39724166666667,0.0,0.78431375,1.75,11.651041666666666,44.42540833333334,0.9166666666666666,0.0,0.0,0.0175213416666666,0.6808333333333333,-0.131249975,0.9166666666666666,83.90113333333333,17.395331666666667,0.2424768333333333,0.0,-6.125000000000002
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.1111108333333333,12.777775,60.165425,1.0,0.0,0.0,0.0333333083333333,0.0,0.8535665833333334,-0.3975804083333333,1.0,80.39724166666667,0.0,0.78431375,1.75,11.651041666666666,44.42540833333334,0.9166666666666666,0.0,0.0,0.0175213416666666,0.6808333333333333,-0.131249975,0.9166666666666666,83.90113333333333,17.395331666666667,0.2424768333333333,1.0,13.697916666666666,48.202641666666665,1.0,0.0,0.0,0.0,0.0,1.0,-0.4661400166666666,1.0,113.07348333333331,0.0,0.0952380833333333,0.3333333333333333,2.333333333333333,5.0504500000000005,0.1666666666666666,0.0,0.0,0.0,0.1333333333333333,0.0,0.1666666666666666,28.0685,9.35985,1.0,0.0,-5.125
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,13.697916666666666,48.202641666666665,1.0,0.0,0.0,0.0,0.0,1.0,-0.4661400166666666,1.0,113.07348333333331,0.0,0.0952380833333333,0.3333333333333333,2.333333333333333,5.0504500000000005,0.1666666666666666,0.0,0.0,0.0,0.1333333333333333,0.0,0.1666666666666666,28.0685,9.35985,1.0,1.0,14.2,87.86673333333333,0.8318452500000001,0.16815475,0.5337301666666666,0.078014425,0.0637255,1.0,0.3935653333333333,1.0,99.41844166666664,0.0,0.34803925,0.8333333333333334,5.833333333333333,15.797216666666666,0.4166666666666667,0.0,0.0,0.0,0.2963675,-0.0924145,0.4166666666666667,61.53808333333334,33.243158333333334,0.3737599166666667,0.0,-6.458333333333333
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,14.2,87.86673333333333,0.8318452500000001,0.16815475,0.5337301666666666,0.078014425,0.0637255,1.0,0.3935653333333333,1.0,99.41844166666664,0.0,0.34803925,0.8333333333333334,5.833333333333333,15.797216666666666,0.4166666666666667,0.0,0.0,0.0,0.2963675,-0.0924145,0.4166666666666667,61.53808333333334,33.243158333333334,0.3737599166666667,1.0,15.0,36.4391,1.0,0.0,0.0,0.0,0.5277777499999999,1.0,-0.14734255,1.0,198.83766666666668,0.0,0.6011905,1.3333333333333333,9.88095,31.804425,0.47777775,0.0,0.3423610833333333,0.0,0.4319245833333333,0.2535218833333333,0.6666666666666666,139.84422500000002,53.08843333333333,0.8229166666666666,1.0,5.375000000000001
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,15.0,36.4391,1.0,0.0,0.0,0.0,0.5277777499999999,1.0,-0.14734255,1.0,198.83766666666668,0.0,0.6011905,1.3333333333333333,9.88095,31.804425,0.47777775,0.0,0.3423610833333333,0.0,0.4319245833333333,0.2535218833333333,0.6666666666666666,139.84422500000002,53.08843333333333,0.8229166666666666,1.0,15.2,63.680258333333335,1.0,0.0,0.0,0.0,0.0,0.9919385,-0.033680625,1.2,99.305075,0.0,1.0,2.0,15.0,34.237625,1.0,0.0,0.0611110833333333,0.0,0.7020635,-0.2003968833333333,1.0,194.21666666666667,133.0077333333333,1.0,1.0,8.124999999999998
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,15.2,63.680258333333335,1.0,0.0,0.0,0.0,0.0,0.9919385,-0.033680625,1.2,99.305075,0.0,1.0,2.0,15.0,34.237625,1.0,0.0,0.0611110833333333,0.0,0.7020635,-0.2003968833333333,1.0,194.21666666666667,133.0077333333333,1.0,1.0,16.0,45.517075,1.0,0.0,0.0,0.0,0.0,0.5380881750000001,-0.0358504166666666,2.0,79.494175,0.0,0.2058823333333333,0.5,3.75,12.523925,0.25,0.0,0.0,0.0,0.1891666666666666,-0.0270833333333333,0.25,28.65533333333333,44.14258333333333,0.43811275,1.0,2.4583333333333357
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,16.0,45.517075,1.0,0.0,0.0,0.0,0.0,0.5380881750000001,-0.0358504166666666,2.0,79.494175,0.0,0.2058823333333333,0.5,3.75,12.523925,0.25,0.0,0.0,0.0,0.1891666666666666,-0.0270833333333333,0.25,28.65533333333333,44.14258333333333,0.43811275,1.0,16.791666666666668,44.436725,1.0,0.0,0.0,0.0,0.0,0.8625766666666667,-0.01933575,2.0,112.75848333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824074166666666,0.0,-2.3333333333333357
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,16.791666666666668,44.436725,1.0,0.0,0.0,0.0,0.0,0.8625766666666667,-0.01933575,2.0,112.75848333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2824074166666666,1.0,17.302633333333333,37.82230833333333,1.0,0.0,0.0,0.0,0.2716374166666667,0.9498614166666668,-0.4603128916666666,2.0,82.70274166666667,0.0,0.0972221666666666,0.3333333333333333,2.6666666666666665,5.207275,0.1666666666666666,0.0,0.0,0.0,0.1166666666666666,-0.0416666666666666,0.3333333333333333,2.419491666666667,26.995000000000005,0.0,0.0,-1.3333333333333321
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,17.302633333333333,37.82230833333333,1.0,0.0,0.0,0.0,0.2716374166666667,0.9498614166666668,-0.4603128916666666,2.0,82.70274166666667,0.0,0.0972221666666666,0.3333333333333333,2.6666666666666665,5.207275,0.1666666666666666,0.0,0.0,0.0,0.1166666666666666,-0.0416666666666666,0.3333333333333333,2.419491666666667,26.995000000000005,0.0,1.0,18.0,47.427600000000005,1.0,0.0,0.0,0.0,0.0,0.7558405,-0.1413910833333333,2.0,83.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.625
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,18.0,47.427600000000005,1.0,0.0,0.0,0.0,0.0,0.7558405,-0.1413910833333333,2.0,83.9768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.892858333333333,46.34175833333333,1.0,0.0,0.0,0.0,0.0,0.9193368333333334,0.1168618333333333,2.0,59.4454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0773809999999999,0.0,-4.291666666666666
018B0D8D-B5EC-09D6-90ED-550058EBFEAF,1.0,19.972225,49.277975,1.0,0.0,0.0,0.0,0.0,1.0,0.01054125,2.0,290.3089166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1388889166666666,1.0,20.0,61.13325,1.0,0.0,0.0,0.0,0.0,1.0,-0.0114434166666666,2.0,135.73984166666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92777775,0.0,-0.833333333333333
